poi_id,front_img,title,avg_score,all_comment_num,address
77312313,https://p0.meituan.net/joymerchant/44a5633058035d47701dd9847afe7bbe--1274983054.jpg@275w_157h_1e_1c,白鲨格斗搏击健身俱乐部旗舰店,4.8,23,"市北区鞍山路108号（鞍山路与镇江北路交叉口,农业银行对面,家乐福）"
97097767,https://p1.meituan.net/dpmerchantpic/56033adfebbd00af9527baf4878b76ec69984.jpg@275w_157h_1e_1c,超人搏击（正阳路馆）,4.7,16,城阳区正阳路民生城市广场B1座702室
1101256969,https://p0.meituan.net/dpmerchantpic/819372abce3d4985b3f8ecb312fcd4f8580950.jpg@275w_157h_1e_1c,悦动体育健身,4.7,51,黄岛区富春江路富春江购物广场5楼
1825346369,https://p1.meituan.net/dpmerchantpic/51a0a2db419c99ae5ad30f08cc93f718517931.jpg@275w_157h_1e_1c,正体健身游泳会所（金华路店）,4.2,5,市北区金华路56号9号楼3层 金域府邸（金华路北）
726372920,https://p1.meituan.net/dpmerchantpic/73f340edcd348d7de8090d852c512f641551562.jpg@275w_157h_1e_1c,源动丽尚健身,4.6,6,黄岛区庐山路6号繁花里瑞源名嘉国际47号
97550930,https://p1.meituan.net/dpmerchantpic/a65b249461b4013efdf3361993c364681961734.jpg@275w_157h_1e_1c,奥海游泳馆,4.4,690,黄岛区凤凰山路45号华夏银行北门入口
153906971,https://p1.meituan.net/joymerchant/2fceae5116528e3b04f5749406f1491f--154761222.jpg@275w_157h_1e_1c,城阳棘洪滩青大社区中心-游泳馆,4.3,48,城阳区棘洪滩街道韩海路青大工业园
1204110343,https://p0.meituan.net/merchantpic/c699391344d00c4e0a319577eb371d5b38227.jpg@275w_157h_1e_1c,战狼ACE搏击俱乐部,3.5,2,黄岛区海南路501-1号
233356,https://p0.meituan.net/dpmerchantpic/d8815c40f45ef267a1e08c7881550952273221.jpg@275w_157h_1e_1c,英派斯健身俱乐部（香港东路店）,4.2,65,崂山区香港东路67号（近金帝山庄）
179077248,https://p1.meituan.net/dpmerchantpic/888125da3691033d42d39b882b24340c150572.jpg@275w_157h_1e_1c,muscle bay健身俱乐部,4.3,33,市南区香港中路12号丰合广场A座12-07
1744562413,https://p1.meituan.net/merchantpic/32d1778574cbe37533f5fdbffda44c7c36296.jpg@275w_157h_1e_1c,青岛市民健身中心,3.5,1,城阳区火炬路318号
194361370,https://p0.meituan.net/dpmerchantpic/5042afce9765ef7c395d42deb8468a7e346780.jpg@275w_157h_1e_1c,新倍力健身（阳光大厦店）,4.5,26,市南区香港中路61号（阳光大厦A座负一楼）
1391205575,https://p1.meituan.net/dpmerchantpic/84761d6a4680fe257c9d41c0b11a21e9468806.jpg@275w_157h_1e_1c,全时游泳培训基地（海尔云街馆）,4,0,市北区重庆南路99号海尔时代广场
1689696929,https://p1.meituan.net/merchantpic/7f1f228a515fd659fe0bedb76555e938592162.jpg@275w_157h_1e_1c,XC健身工作室,4,2,市北区小港一路4号306户
